city,name,latitude,longitude,type
toronto,New gifts for the Garden,43.6899865,-79.3999294,artwork
toronto,Flipping the Canoe,43.6857441,-79.3595996,artwork
toronto,Meeting Place,43.6712284,-79.3830512,artwork
toronto,"Typha, 2020",43.6587907,-79.3276872,artwork
toronto,Wind Oracle,43.6404841,-79.4603439,artwork
toronto,The Great Trail,43.6340084,-79.4686837,artwork
toronto,Modern Bright Open Art studio,43.8198100,-79.4002749,gallery
toronto,Queen Elizabeth II,43.6620951,-79.3918995,artwork
toronto,Anjo De Guarda (Guardian Angel),43.6554513,-79.4191932,artwork
toronto,white elephant,43.6696843,-79.4222968,artwork
toronto,MABELLEarts Pavilion,43.6455393,-79.5284540,attraction
toronto,Sculptor's Cabin,43.7484782,-79.1920829,museum
toronto,The Wishing Well,43.7486546,-79.1928252,museum
toronto,Guildwood Pillar Archs,43.7480934,-79.1925764,museum
toronto,Wooden Structure,43.6414556,-79.4244033,artwork
toronto,The Guild Inn Estate Original Building,43.7476927,-79.1921871,museum
toronto,A Bit of England Far From England,43.6591131,-79.5164604,artwork
toronto,Bridge,43.6580439,-79.4674707,artwork
toronto,Banksy Street Art,43.6474532,-79.3735035,artwork
toronto,We Are Shaped by the Obstacles We Face,43.6372253,-79.3930859,artwork
toronto,Emergence,43.6432301,-79.3967535,artwork
toronto,Asteroid,43.6449712,-79.5232858,artwork
toronto,Scratching the Surface,43.6500705,-79.4361910,artwork
toronto,November’s Pyramid,43.6512952,-79.4616547,artwork
toronto,We are All Animals,43.6541364,-79.4631584,artwork
toronto,Unfinished (Breakdown),43.6520530,-79.4643006,artwork
toronto,Three Inukshuks,43.6820739,-79.6134783,artwork
toronto,Canada's Theatre Museum,43.6530125,-79.3792980,museum
toronto,Dreaming,43.6495886,-79.3832240,artwork
toronto,Rainbow Road - The Long Walk to Equality,43.6199777,-79.3920907,artwork
toronto,Royal Ontario Museum,43.6677062,-79.3946899,museum
toronto,Fort York,43.6390316,-79.4032888,attraction
toronto,Toronto Archives,43.6768467,-79.4071809,museum
toronto,Gardiner Museum,43.6681559,-79.3931282,museum
toronto,Bata Shoe Museum,43.6672516,-79.4001432,museum
toronto,High Park Zoo,43.6435230,-79.4627004,zoo
toronto,Campbell House,43.6510527,-79.3873221,attraction
toronto,Varley Art Gallery of Markham,43.8693530,-79.3126558,museum
toronto,CN Tower,43.6425651,-79.3871200,attraction
toronto,Adamson Estate,43.5624517,-79.5678651,attraction
toronto,Allan Gardens Conservatory,43.6616889,-79.3750819,attraction
toronto,Paramount Fine Foods Centre,43.6314534,-79.6537283,attraction
toronto,Jurassic World the Exhibition,43.5942098,-79.6493718,museum
toronto,High Park Nature Centre,43.6512311,-79.4635090,attraction
toronto,ArtWalk VMC,43.7966282,-79.5311244,artwork
toronto,Heintzman House,43.8238340,-79.4163055,attraction
toronto,Hockey Hall of Fame,43.6469729,-79.3772978,museum
toronto,John Mckenzie House,43.7716619,-79.4114414,attraction
toronto,Historic Zion Schoolhouse,43.7903635,-79.3633985,museum
toronto,Elihu Pease House,43.7573340,-79.4087105,museum
toronto,Port Credit Business Association,43.5503229,-79.5868473,attraction
toronto,Wet 'n' Wild Toronto,43.7424078,-79.6410446,theme_park
toronto,Gibson House,43.7696698,-79.4147507,museum
toronto,C.W. Jefferys house,43.7461017,-79.4065532,attraction
toronto,Art Gallery of Ontario,43.6535508,-79.3925239,museum
toronto,Twiga Zoomo,43.8201136,-79.1873213,zoo
toronto,Lion Tailed Macaque,43.8193590,-79.1819455,attraction
toronto,Barbary Ape,43.8253885,-79.1826345,attraction
toronto,Red Panda,43.8231153,-79.1806435,attraction
toronto,Scadding Cabin,43.6306867,-79.4239911,attraction
toronto,CF-100,43.7113676,-79.6329254,attraction
toronto,Harbourfront Centre,43.6385905,-79.3833246,attraction
toronto,Silver Streak,43.8424122,-79.5462208,attraction
toronto,Krachenwagon,43.8431778,-79.5419584,attraction
toronto,Wilde Beast,43.8441220,-79.5431357,attraction
toronto,Joe Cool's Dodgem School,43.8444633,-79.5448483,attraction
toronto,Boo Blasters on Boo Hill,43.8445003,-79.5442632,attraction
toronto,The Fly,43.8429237,-79.5436184,attraction
toronto,Behemoth,43.8389748,-79.5406590,attraction
toronto,Mighty Canadian Minebuster,43.8391642,-79.5419091,attraction
toronto,White Water Canyon,43.8399337,-79.5457459,attraction
toronto,Vortex,43.8419275,-79.5434640,attraction
toronto,Lakeside Lagoon Pool,43.8402298,-79.5444683,attraction
toronto,Ghoster Coaster,43.8434142,-79.5457593,attraction
toronto,Timberwolf Falls,43.8415047,-79.5441890,attraction
toronto,Antique Carrousel,43.8405533,-79.5402338,attraction
toronto,Time Warp,43.8407997,-79.5394921,attraction
toronto,Peanuts 500,43.8448880,-79.5445781,attraction
toronto,Speed City Raceway,43.8448056,-79.5428534,attraction
toronto,Sledge Hammer,43.8396737,-79.5406760,attraction
toronto,Far Enough Farm,43.6199036,-79.3712293,attraction
toronto,Coote's Cattle Corral,43.6204980,-79.3717843,attraction
toronto,Deaf Culture Centre,43.6498293,-79.3599555,museum
toronto,Ripley's Aquarium of Canada,43.6424924,-79.3861757,aquarium
toronto,Casa Loma,43.6781038,-79.4093770,attraction
toronto,Nathan Phillips Square,43.6526419,-79.3837985,attraction
toronto,African Penguin,43.8193026,-79.1858983,attraction
toronto,Toronto Zoo,43.8198517,-79.1849372,zoo
toronto,Aga Khan Museum,43.7252934,-79.3319998,museum
toronto,Heritage Schoolhouse Museum and Archives,43.8575752,-79.3605367,museum
toronto,Gallery Loft Towns,43.6571850,-79.3948773,gallery
toronto,Stiver Mill,43.8642163,-79.3117320,attraction
toronto,former Unionville Train Station,43.8645268,-79.3111900,attraction
toronto,Montgomery's Inn,43.6516585,-79.5256080,museum
toronto,Lambton House,43.6630955,-79.5036593,museum
toronto,George Brown House,43.6558912,-79.3950517,attraction
toronto,Bradley Museum,43.5118717,-79.6111184,museum
toronto,Kidzvill Station,43.8433737,-79.5445485,attraction
toronto,Swan Lake,43.8439810,-79.5440836,attraction
toronto,The Pumpkin Patch,43.8446447,-79.5449293,attraction
toronto,Sally's Love Buggies,43.8445478,-79.5451269,attraction
toronto,Waterways,43.8395672,-79.5453840,attraction
toronto,Pumphouse,43.8383048,-79.5444035,attraction
toronto,Whirlwinds,43.8392260,-79.5443229,attraction
toronto,Barracuda Blaster,43.8397920,-79.5432958,attraction
toronto,Benares Historic House,43.5279587,-79.6362673,museum
toronto,Toronto Chinese Archway,43.6652073,-79.3532973,attraction
toronto,The Water Guardians,43.6533276,-79.3554367,artwork
toronto,Garden of Future Follies,43.6536248,-79.3540756,artwork
toronto,antique firehose,43.6505861,-79.3664557,artwork
toronto,Knights of Colombus Statue,43.7641751,-79.5659744,artwork
toronto,The Bat,43.8435957,-79.5432835,attraction
toronto,Equestrian Statue of Edward VII,43.6644658,-79.3924506,artwork
toronto,Al Purdy,43.6653093,-79.3918243,artwork
toronto,48th Highlanders Regimental Memorial,43.6658380,-79.3929488,artwork
toronto,Museum of Contemporary Art,43.6545877,-79.4452002,museum
toronto,Pride of Canada Carousel,43.8495410,-79.3254110,attraction
toronto,Eland/Sable Antelope Exhibit,43.8189514,-79.1865459,attraction
toronto,BAND,43.6425115,-79.4325112,gallery
toronto,Swing Time,43.8433269,-79.5450454,attraction
toronto,Fire Hose Tower,43.7687038,-79.4112363,attraction
toronto,Spinovator,43.8443785,-79.5410661,attraction
toronto,Evergreen Brick Works,43.6841225,-79.3648366,attraction
toronto,Todmorden Mills,43.6857723,-79.3597934,attraction
toronto,William Meany Maze,43.6177733,-79.3748374,attraction
toronto,Scarborough Museum,43.7575805,-79.2548055,museum
toronto,Flight Deck,43.8412301,-79.5390441,attraction
toronto,Dragon Fyre,43.8445006,-79.5406459,attraction
toronto,The Bentway,43.6376695,-79.4067907,attraction
toronto,African Savanna,43.8186863,-79.1858192,attraction
toronto,Indo-Malaya,43.8184494,-79.1817276,attraction
toronto,Discovery Zone,43.8216743,-79.1821426,theme_park
toronto,Australia,43.8225010,-79.1831507,attraction
toronto,Eurasia Wilds,43.8247588,-79.1807012,attraction
toronto,Tundra Trek,43.8230062,-79.1851330,attraction
toronto,Americas,43.8226159,-79.1862460,attraction
toronto,Canadian Domain,43.8177030,-79.1915954,attraction
toronto,Black Creek Pioneer Village,43.7749403,-79.5193941,attraction
toronto,Spadina Wave Deck,43.6375256,-79.3916323,attraction
toronto,Duck pond,43.6708445,-79.5145036,attraction
toronto,This is Paradise,43.6487586,-79.3976064,artwork
toronto,Possibilities,43.5918104,-79.6474100,artwork
toronto,A Year in Weather,43.6154247,-79.6804667,artwork
toronto,High Park Labyrinth,43.6469385,-79.4661758,attraction
toronto,Marabou Stork,43.8175181,-79.1860059,attraction
toronto,Bison,43.8193486,-79.1920068,attraction
toronto,Toronto Island Mine Coaster,43.6201504,-79.3722750,attraction
toronto,Trinity Labyrinth,43.6541893,-79.3818858,artwork
toronto,TORONTO,43.6523843,-79.3835677,artwork
toronto,Echo Beach,43.6293781,-79.4115994,attraction
toronto,Flying Eagles,43.8425826,-79.5449995,attraction
toronto,The Fly,43.8428164,-79.5435284,attraction
toronto,Klockwerks,43.8430226,-79.5425038,attraction
toronto,WindSeeker,43.8406308,-79.5424722,attraction
toronto,Yukon Striker,43.8399581,-79.5424771,attraction
toronto,The Plunge and Super Soaker,43.8386821,-79.5439257,attraction
toronto,Lumberjack,43.8423168,-79.5440425,attraction
toronto,Taxi Jam,43.8431935,-79.5447405,attraction
toronto,Flying Canoes,43.8417043,-79.5449981,attraction
toronto,Frequent Flyers,43.8426142,-79.5454792,attraction
toronto,Viking's Rage,43.8439144,-79.5419093,attraction
toronto,Wilde Knight Mares,43.8440902,-79.5425590,attraction
toronto,Drop Tower,43.8444056,-79.5428120,attraction
toronto,Jumpin' Jet,43.8428629,-79.5461281,attraction
toronto,Blast Off,43.8430073,-79.5459948,attraction
toronto,Sugar Shack,43.8424839,-79.5453901,attraction
toronto,Thunder Run,43.8427343,-79.5423255,attraction
toronto,Shockwave,43.8431448,-79.5431502,attraction
toronto,Backlot Stunt Coaster,43.8387180,-79.5411678,attraction
toronto,Swings Of The Century,43.8408894,-79.5407361,attraction
toronto,Mountain Bay Cliffs,43.8376169,-79.5448061,attraction
toronto,Black Hole,43.8380208,-79.5451492,attraction
toronto,Muskoka Plunge,43.8390446,-79.5433516,attraction
toronto,Typhoon,43.8389531,-79.5430008,attraction
toronto,Splash Station,43.8394826,-79.5425827,attraction
toronto,Treetop Adventure,43.8424779,-79.5446339,attraction
toronto,Beagle Brigade Airfield,43.8436637,-79.5445947,attraction
toronto,Snoopy vs Red Baron,43.8440952,-79.5448914,attraction
toronto,Snoopy's Space Race,43.8440359,-79.5447176,attraction
toronto,Lucy's Tugboat,43.8444517,-79.5453643,attraction
toronto,Character Carousel,43.8438541,-79.5449978,attraction
toronto,Snoopy's Revolution,43.8447476,-79.5445007,attraction
toronto,Woodstock Whirlybirds,43.8447394,-79.5452530,attraction
toronto,Psyclone,43.8400614,-79.5403881,attraction
toronto,Riptide,43.8441705,-79.5405750,attraction
toronto,Leviathan,43.8445091,-79.5423876,attraction
toronto,Jokey's Jalopies,43.8427819,-79.5448353,attraction
toronto,Jokey's Jalopies,43.8426922,-79.5440115,attraction
toronto,Jokey's Jalopies,43.8429033,-79.5438868,attraction
toronto,Jokey's Jalopies,43.8430969,-79.5439343,attraction
toronto,Riptide Racer,43.8388001,-79.5441836,attraction
toronto,Canada's Wonderland,43.8420801,-79.5425078,theme_park
toronto,Maple Park Treehouse,43.8422970,-79.5455833,attraction
toronto,Soaring Timbers,43.8422860,-79.5435848,attraction
toronto,Xtreme Skyflyer,43.8420408,-79.5395616,attraction
toronto,Gargoyles,43.6770535,-79.3634668,artwork
toronto,Western Lowland Gorilla,43.8189091,-79.1844648,attraction
toronto,Greater Kudu,43.8178743,-79.1848605,attraction
toronto,Barbary Sheep,43.8243968,-79.1823868,attraction
toronto,Bactrian Camel,43.8243388,-79.1808335,attraction
toronto,European Reindeer,43.8233661,-79.1864899,attraction
toronto,American Flamingo,43.8232312,-79.1871158,attraction
toronto,Jaguar,43.8231368,-79.1874282,attraction
toronto,Canadian Wetlands,43.8228770,-79.1841243,attraction
toronto,Wolf,43.8172220,-79.1929751,attraction
toronto,Wood Bison,43.8166806,-79.1913261,attraction
toronto,Roccon,43.8183954,-79.1913321,attraction
toronto,Mindshadows,43.7098797,-79.3968067,artwork
toronto,"""Site Specific""",43.6540591,-79.3588053,artwork
toronto,Maple Leaf Fence,43.7670664,-79.3741733,artwork
toronto,Maple Leaf Fence,43.7673051,-79.3746393,artwork
toronto,Maple Leaf Fence,43.7676087,-79.3747211,artwork
toronto,Yonge-Dundas Square,43.6560331,-79.3801552,attraction
toronto,The Fly,43.8427235,-79.5435737,attraction
toronto,Skyhawk,43.8410660,-79.5422220,attraction
toronto,SlingShot,43.8406266,-79.5417982,attraction
toronto,The Image Centre,43.6576972,-79.3792807,museum
toronto,Sunnyside Pavillion,43.6377197,-79.4563766,attraction
toronto,Centreville,43.6201918,-79.3728842,theme_park
toronto,Graffiti Alley,43.6472330,-79.4018535,attraction
toronto,Masai Giraffe,43.8172848,-79.1831606,attraction
toronto,Spotted Hyena,43.8196997,-79.1868302,attraction
toronto,Grizzly Bear,43.8182833,-79.1934911,attraction
toronto,Olive Baboon,43.8183873,-79.1874845,attraction
toronto,Cheetah,43.8178411,-79.1874734,attraction
toronto,Snow Leopard,43.8245209,-79.1817549,attraction
toronto,Wolf,43.8229544,-79.1851150,attraction
toronto,Arctic Fox,43.8225414,-79.1856455,attraction
toronto,Grevy's Zebra,43.8179855,-79.1866151,attraction
toronto,White Rhino,43.8179420,-79.1858355,attraction
toronto,Watusi Exhibit,43.8205451,-79.1865521,attraction
toronto,Guar,43.8176896,-79.1820887,attraction
toronto,Sumatran Tiger,43.8188622,-79.1829101,attraction
toronto,Lion Exhibit,43.8191557,-79.1873331,attraction
toronto,Polar Bear,43.8234643,-79.1853191,attraction
toronto,Sika Deer,43.8236419,-79.1823431,attraction
toronto,Ostrich Exhibit,43.8189808,-79.1880573,attraction
toronto,River Hippopotamus,43.8172271,-79.1834979,attraction
toronto,Greater One-horned Rhinoceros,43.8190928,-79.1810344,attraction
vancouver,Cape Roger Curtis Lighthouse,49.3399970,-123.4329117,attraction
vancouver,The Stop,49.2777533,-123.1449485,artwork
vancouver,Richmond Art Gallery,49.1639837,-123.1408621,museum
vancouver,West Vancouver Recreation Centre,49.3309878,-123.1702013,attraction
vancouver,Lost Lagoon Nature House,49.2943999,-123.1378729,attraction
vancouver,Poco Trail Mosaics,49.2637860,-122.7835231,artwork
vancouver,Poco Trail Mosaic,49.2631063,-122.7843832,artwork
vancouver,Seymour Fish Hatchery,49.4373649,-122.9670831,attraction
vancouver,Ladner Harbour Point Viewing Stand,49.0907607,-123.0942050,viewpoint
vancouver,Grouse Mountain Skyride Base,49.3722178,-123.0989948,attraction
vancouver,Lodge Lake Lookout,49.3758086,-123.1829151,viewpoint
vancouver,Clearview Lookout,49.3804509,-123.1808491,viewpoint
vancouver,Vista #1,49.3467342,-122.8790630,viewpoint
vancouver,117 Lookout,49.3830600,-122.8315460,viewpoint
vancouver,The Pulpit,49.3565060,-122.8334815,viewpoint
vancouver,West Point,49.3551039,-122.8335918,viewpoint
vancouver,Polytrichum Lookout,49.3362117,-122.8354197,viewpoint
vancouver,South View,49.3242356,-122.8055388,viewpoint
vancouver,Croker Lookout,49.4012721,-122.8557158,viewpoint
vancouver,Onion Island Lookout,49.3563294,-123.4216495,viewpoint
vancouver,Inukshuk,49.2843057,-123.1437280,artwork
vancouver,2010 Olympic Cauldron,49.2893606,-123.1176596,attraction
vancouver,Arbutus Knoll,49.3317887,-123.2622920,viewpoint
vancouver,Lighthouse Viewpoint,49.3315300,-123.2644915,viewpoint
vancouver,City of Vancouver Archives,49.2759765,-123.1427011,museum
vancouver,Pauline's Rock,49.3292660,-122.9717569,viewpoint
vancouver,Quarry Rock Lookout,49.3337031,-122.9365860,viewpoint
vancouver,Gastown Steam Clock,49.2843841,-123.1088900,attraction
vancouver,Kirkland House,49.0778130,-123.0786094,attraction
vancouver,Burnaby Art Gallery,49.2409373,-122.9713130,gallery
vancouver,Little Valhalla,49.3435184,-122.8339243,viewpoint
vancouver,HiView Lookout,49.3669753,-123.1815958,viewpoint
vancouver,Donut Rock,49.3877881,-123.2318622,viewpoint
vancouver,Bowen Lookout,49.4064039,-123.2137229,viewpoint
vancouver,Four Boats Stranded,49.2832178,-123.1205660,artwork
vancouver,Four Boats Stranded,49.2828278,-123.1199710,artwork
vancouver,Four Boats Stranded,49.2826194,-123.1202810,artwork
vancouver,Playground of the Gods,49.2833020,-122.9356690,artwork
vancouver,Iona Beach Park,49.2191800,-123.2139445,attraction
vancouver,Miniature Railway,49.3019096,-123.1337742,attraction
vancouver,Harbour Centre Lookout Tower,49.2846114,-123.1123160,viewpoint
vancouver,Lowden’s Lookout,49.3135849,-123.1423404,viewpoint
vancouver,Eagle Point,49.3328961,-123.2571722,viewpoint
vancouver,No 2 Road Pier,49.1158520,-123.1583710,viewpoint
vancouver,Finn Slough (Tidal Community),49.1136634,-123.1142399,attraction
vancouver,Eco Sculpture - Dragon,49.2536395,-122.9011968,artwork
vancouver,The Birds,49.2713910,-123.1062216,artwork
vancouver,Burnaby Lake Nature House,49.2442245,-122.9358636,attraction
vancouver,Observation Tower,49.2430098,-122.9361081,viewpoint
vancouver,Ambassador of Peace,49.2284538,-123.0230068,artwork
vancouver,The Crab,49.2760449,-123.1445560,artwork
vancouver,Strait Lookout,49.3803686,-123.1882987,viewpoint
vancouver,Otter Point Viewpoint,49.3023253,-123.0065980,viewpoint
vancouver,Tunnel Point,49.4839836,-123.2481825,viewpoint
vancouver,Bau-Xi Gallery,49.2584940,-123.1390330,gallery
vancouver,Iona Terminus,49.2055644,-123.2639266,viewpoint
vancouver,Engine 374 Pavilion,49.2736883,-123.1213810,museum
vancouver,Nine O'Clock Gun,49.2980397,-123.1175470,attraction
vancouver,Girl In A Wetsuit,49.3026075,-123.1259323,artwork
vancouver,Eagle Bluff,49.3828601,-123.2341770,viewpoint
vancouver,Dover Beach,49.1740282,-123.1651260,viewpoint
vancouver,Britannia Shipyards National Historic Site,49.1207839,-123.1691426,museum
vancouver,Four Boats Stranded,49.2830107,-123.1208910,artwork
vancouver,Pumphouse Tower,49.1236733,-123.1810581,viewpoint
vancouver,Vivo Media Arts Centre,49.2678288,-123.1010309,artwork
vancouver,Siwash Rock Viewpoint,49.3084588,-123.1558243,viewpoint
vancouver,Vancouver Police Museum,49.2820831,-123.0981890,museum
vancouver,Barton Point,49.3429938,-122.8326813,viewpoint
vancouver,Punta Del Este (East Point),49.3403729,-122.8750296,viewpoint
vancouver,Vista #2,49.3475911,-122.8795244,viewpoint
vancouver,Swan Falls,49.3673664,-122.8519358,viewpoint
vancouver,Tower of Bauble,49.2732320,-123.1025401,artwork
vancouver,Digital Orca,49.2898174,-123.1167090,artwork
vancouver,Fellowship Bell,49.2928297,-123.1306803,attraction
vancouver,Listen,49.3023586,-123.1480254,artwork
vancouver,Hollow Tree,49.3069151,-123.1536164,attraction
vancouver,West Vancouver Lookout,49.3365460,-122.8294300,viewpoint
vancouver,Frog Pond,49.2359339,-122.9784367,viewpoint
vancouver,Turtle Viewing,49.2379925,-122.9767967,viewpoint
vancouver,Dorman Point Lookout,49.3777030,-123.3257981,viewpoint
vancouver,Dude Chilling Park sign,49.2637342,-123.0968372,artwork
vancouver,Reclining Figure,49.2638420,-123.0961492,artwork
vancouver,Pacific Passage,49.1976912,-123.1739076,artwork
vancouver,Flight (Spindle Whorl),49.1972777,-123.1771105,artwork
vancouver,Engagement,49.2821685,-123.1411376,artwork
vancouver,Search,49.2930230,-123.1339020,artwork
vancouver,Maplewood Lookout,49.3050277,-123.0036080,viewpoint
vancouver,Third Debris Chute,49.3927550,-123.0341935,viewpoint
vancouver,Tunnel Bluffs,49.4900207,-123.2374000,viewpoint
vancouver,Waterfall Trail Coastal Viewpoint,49.3356110,-123.4156111,viewpoint
vancouver,Ocean Rocks Viewpoint,49.3363121,-123.4240264,viewpoint
vancouver,Rick Hansen,49.2620491,-123.1209050,artwork
vancouver,Joe Fortes Drinking Fountain,49.2855491,-123.1424030,artwork
vancouver,Human Structures Vancouver,49.2719249,-123.1098097,artwork
vancouver,Brockton Point,49.3008242,-123.1170478,viewpoint
vancouver,Vista #6,49.3515068,-122.8798732,viewpoint
vancouver,Water Work,49.2816804,-123.1130024,artwork
vancouver,Royal Sweet Diamond,49.2812618,-123.1158358,artwork
vancouver,First Lake Overlook,49.3712697,-122.9529969,viewpoint
vancouver,Chali Rosso,49.2848345,-123.1168040,gallery
vancouver,Gate to the Northwest Passage,49.2781334,-123.1449681,artwork
vancouver,Ferguson Point,49.3011740,-123.1586277,viewpoint
vancouver,Vista #4,49.3494673,-122.8813896,viewpoint
vancouver,Punta Aprecio (Appreciation Point),49.3399940,-122.8760540,viewpoint
vancouver,South Beach Lookout,49.3399935,-122.8750570,viewpoint
vancouver,The Watch Seller,49.2731149,-123.0996959,artwork
vancouver,Mind Crystal,49.2800083,-123.1138813,artwork
vancouver,Or,49.2814910,-123.1121571,gallery
vancouver,The Drop,49.2893873,-123.1142206,artwork
vancouver,Grouse Grind Trailhead,49.3711988,-123.0983777,attraction
vancouver,Vancouver Whale Watch,49.1244353,-123.1840021,attraction
vancouver,Arbutus Point,49.4673389,-123.2391820,viewpoint
vancouver,Neil's Retreat,49.4664063,-123.2389990,viewpoint
vancouver,Home,49.2500846,-122.8621600,artwork
vancouver,H. R. MacMillan Space Centre,49.2763502,-123.1449814,museum
vancouver,Classical Toy Boat,49.2690804,-123.2572659,artwork
vancouver,Spahats Rigg,49.3474110,-122.8361070,viewpoint
vancouver,Jasper,49.2869661,-123.1287547,artwork
vancouver,The Samson V Museum,49.1997034,-122.9119520,museum
vancouver,Simon Fraser,49.1997450,-122.9114625,artwork
vancouver,Musqueam Post,49.2653777,-123.2511237,artwork
vancouver,Solar Bike Tree,49.2730636,-123.1025472,artwork
vancouver,F Grass -Ai Wei Wei,49.2895130,-123.1216843,artwork
vancouver,Trans Am Totem,49.2761258,-123.1022741,artwork
vancouver,SEI,49.1974551,-123.1396466,artwork
vancouver,Ting Lookout,49.2540762,-123.2515866,viewpoint
vancouver,Surrey Art Gallery,49.1624197,-122.8425278,gallery
vancouver,Phoenix Art Workshop,49.1266488,-123.1823304,attraction
vancouver,The Raven,49.1943430,-123.1815430,artwork
vancouver,Cedar Connection,49.1943305,-123.1792622,artwork
vancouver,Celebrating Flight,49.1943628,-123.1803571,artwork
vancouver,Buoy,49.3116678,-123.0851150,artwork
vancouver,Francl Architecture,49.2695802,-123.1427277,attraction
vancouver,The Story of Fog Woman and Raven,49.1973504,-123.1781431,artwork
vancouver,Reconciliation Pole,49.2600370,-123.2488873,attraction
vancouver,East Van Cross,49.2654348,-123.0776545,artwork
vancouver,Abacus,49.2794172,-123.1052268,artwork
vancouver,International Village Globe,49.2798515,-123.1084620,artwork
vancouver,Momento (Poodle),49.2548901,-123.1012195,artwork
vancouver,Flower Totems,49.2486548,-123.0732056,artwork
vancouver,Peaceable Kingdom,49.2491637,-123.0753936,artwork
vancouver,High View Lookout,49.3531130,-123.1786380,viewpoint
vancouver,Killer Whale,49.2997147,-123.1304779,artwork
vancouver,Deep Cove Lookout,49.3553008,-122.9415287,viewpoint
vancouver,Chilliwack Antique House,49.2801330,-123.1072141,artwork
vancouver,Iag,49.2804954,-123.1063998,artwork
vancouver,Gay Village,49.2817994,-123.1333798,attraction
vancouver,Triumph of the Technocrat,49.2852406,-123.1342018,artwork
vancouver,The Swimmer,49.2769886,-123.1350036,artwork
vancouver,Suicide Bend Park,49.3382830,-123.2190377,viewpoint
vancouver,Steveston Seabreeze Adventures,49.1235754,-123.1812285,attraction
vancouver,Art Works Studio,49.2384390,-123.0501685,gallery
vancouver,Maltese Labyrinth,49.2710310,-123.2498572,artwork
vancouver,Spirits In A Landscape,49.2859070,-123.1231115,artwork
vancouver,Harry Jerome,49.2982209,-123.1190655,artwork
vancouver,The Space Art Gallery,49.2763939,-123.1206720,gallery
vancouver,Requiem for Yan,49.2805672,-123.1258144,artwork
vancouver,South Terminal Viewing Platform,49.1812771,-123.1703570,viewpoint
vancouver,Vancouver Corner,49.2826580,-123.1099763,artwork
vancouver,Sounds We No Longer Hear,49.2616112,-123.1140507,artwork
vancouver,The Great Fire,49.2821372,-123.1107337,artwork
vancouver,Shore Pine Point,49.3335273,-123.2682956,viewpoint
vancouver,King Edward VII Fountain,49.2832215,-123.1206760,artwork
vancouver,Bird of Spring,49.2824778,-123.1207380,artwork
vancouver,The Four Elements,49.2845787,-123.1292931,artwork
vancouver,Florentine Door & Wall No 3,49.2808714,-123.1124500,artwork
vancouver,West Forest Trails Wetlands,49.2382321,-122.9933763,viewpoint
vancouver,Birks Clock,49.2851447,-123.1140076,attraction
vancouver,Phoenix,49.2827136,-123.1097142,artwork
vancouver,West Knob,49.3877422,-123.2432310,viewpoint
vancouver,Percy Knob,49.3688680,-122.9304698,viewpoint
vancouver,Nike,49.2883230,-123.1188656,artwork
vancouver,Rose Cole Yelton,49.2990879,-123.1212520,artwork
vancouver,Love in the Rain,49.2426170,-123.1160921,artwork
vancouver,Builders,49.2853611,-123.1200364,artwork
vancouver,Chinese Cultural Centre Museum,49.2797611,-123.1025400,museum
vancouver,Centennial Rocket,49.2660280,-123.1153878,artwork
vancouver,The throne of Nezahualcoyotl,49.2382851,-123.1338585,artwork
vancouver,White Rock,49.3437004,-122.8208678,viewpoint
vancouver,157 Lookout,49.3956120,-122.8499070,viewpoint
vancouver,Harubang,49.3113296,-123.0856610,artwork
vancouver,Ladner Heron,49.0903455,-123.0596778,artwork
vancouver,"Supernatural World: The Sea, The Land and The Sky",49.1935639,-123.1802861,artwork
vancouver,The Pink Alley,49.2846556,-123.1138977,attraction
vancouver,Public Service/Private Step,49.2868653,-123.1178888,artwork
vancouver,Seal-maid,49.2672285,-123.1013595,artwork
vancouver,Saxophone,49.2681278,-123.1011138,artwork
vancouver,Wild Ride,49.2683911,-123.1016585,artwork
vancouver,Spacious' as a Concept,49.2615395,-123.1005294,artwork
vancouver,Berries and blue vines,49.2625559,-123.1006705,artwork
vancouver,Ghia tree,49.2625484,-123.1004521,artwork
vancouver,Vancouver Summer Fun,49.2634500,-123.1016089,artwork
vancouver,Fierce like tigers,49.2631296,-123.1018170,artwork
vancouver,Sunday Afternoon,49.2616789,-123.1004854,artwork
vancouver,Zhawenjigewin (Love in Anishinaabe),49.2630631,-123.1004926,artwork
vancouver,The present is a gift,49.2623414,-123.1013995,artwork
vancouver,Befriend Your Inner Demon,49.2635373,-123.1017014,artwork
vancouver,Eagle Opens Up,49.2662846,-123.1016090,artwork
vancouver,In Loving Memory of Holden,49.2665756,-123.1010154,artwork
vancouver,Stellars Jay,49.2673883,-123.1011829,artwork
vancouver,Octo-maid,49.2672162,-123.1011114,artwork
vancouver,Exhausting Machine,49.2706694,-123.0998442,artwork
vancouver,Studio View,49.2668434,-123.1022173,artwork
vancouver,Mermaid,49.2670101,-123.1015396,artwork
vancouver,Guitarist,49.2681290,-123.1012246,artwork
vancouver,Lady Mermaid,49.2670568,-123.1010213,artwork
vancouver,Stay yummy,49.2633291,-123.1016095,artwork
vancouver,Knot Yourself,49.2708496,-123.0982170,artwork
vancouver,Holograph,49.2674582,-123.1015925,artwork
vancouver,Bowen Island Historians Museum and Archive,49.3800162,-123.3388240,museum
vancouver,The jealous creator,49.2604260,-123.1016131,artwork
vancouver,Honey Doughnuts & Goodies,49.3266818,-122.9501210,attraction
